"ChargeItemDefinition.extension:scheduleFundingAttributes.extension:inCombination.id","ChargeItemDefinition.extension.extension.id","","","",0,1,"","","","string {[]} {[]}
","Unique id for inter-element referencing","Unique id for the element within a resource (for internal references). This may be any string value that does not contain spaces.","","","","","","","","","",,,,,"",,,,"Element.id",0,1,"","","n/a"
"ChargeItemDefinition.extension:scheduleFundingAttributes.extension:inCombination.extension","ChargeItemDefinition.extension.extension.extension","","","",0,0,"","","","Extension {[]} {[]}
","Extension","An Extension","","","","","","","","","",,,,,"","value:url}
","Extensions are always sliced by (at least) url",,"open","Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"ChargeItemDefinition.extension:scheduleFundingAttributes.extension:inCombination.url","ChargeItemDefinition.extension.extension.url","","","",1,1,"","","","uri {[]} {[]}
","identifies the meaning of the extension","Source of the definition for the extension code - a logical name or a URL.","The definition may point directly to a computable or human-readable definition of the extensibility codes, or it may be a logical URI as declared in some other specification. The definition SHALL be a URI for the Structure Definition defining the extension.","","","","<valueUri xmlns=""http://hl7.org/fhir"" value=""inCombination""/>","","","","",,,,,"",,,,"Extension.url",1,1,"","","N/A"
"ChargeItemDefinition.extension:scheduleFundingAttributes.extension:inCombination.value[x]","ChargeItemDefinition.extension.extension.value[x]","","","",0,1,"","","","code {[]} {[]}
","In-combination funding flag","Value of extension - must be one of a constrained set of the data types (see [Extensibility](http://hl7.org/fhir/R4/extensibility.html) for a list).","","","","","","","","","",,,,,"",,,,"Extension.value[x]",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
","N/A"
"ChargeItemDefinition.extension:scheduleFundingAttributes.extension:section29","ChargeItemDefinition.extension.extension","section29","","",0,1,"","","","Extension {[]} {[]}
","Extension","An Extension","","","","","","","","","",,,,,"",,,,"Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"ChargeItemDefinition.extension:scheduleFundingAttributes.extension:section29.id","ChargeItemDefinition.extension.extension.id","","","",0,1,"","","","string {[]} {[]}
","Unique id for inter-element referencing","Unique id for the element within a resource (for internal references). This may be any string value that does not contain spaces.","","","","","","","","","",,,,,"",,,,"Element.id",0,1,"","","n/a"
"ChargeItemDefinition.extension:scheduleFundingAttributes.extension:section29.extension","ChargeItemDefinition.extension.extension.extension","","","",0,0,"","","","Extension {[]} {[]}
","Extension","An Extension","","","","","","","","","",,,,,"","value:url}
","Extensions are always sliced by (at least) url",,"open","Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"ChargeItemDefinition.extension:scheduleFundingAttributes.extension:section29.url","ChargeItemDefinition.extension.extension.url","","","",1,1,"","","","uri {[]} {[]}
","identifies the meaning of the extension","Source of the definition for the extension code - a logical name or a URL.","The definition may point directly to a computable or human-readable definition of the extensibility codes, or it may be a logical URI as declared in some other specification. The definition SHALL be a URI for the Structure Definition defining the extension.","","","","<valueUri xmlns=""http://hl7.org/fhir"" value=""section29""/>","","","","",,,,,"",,,,"Extension.url",1,1,"","","N/A"
"ChargeItemDefinition.extension:scheduleFundingAttributes.extension:section29.value[x]","ChargeItemDefinition.extension.extension.value[x]","","","",0,1,"","","","boolean {[]} {[]}
","Section 29 applicability","Value of extension - must be one of a constrained set of the data types (see [Extensibility](http://hl7.org/fhir/R4/extensibility.html) for a list).","","","","","","","","","",,,,,"",,,,"Extension.value[x]",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
","N/A"
"ChargeItemDefinition.extension:scheduleFundingAttributes.extension:coPaymentMin","ChargeItemDefinition.extension.extension","coPaymentMin","","",0,1,"","","","Extension {[]} {[]}
","Extension","An Extension","","","","","","","","","",,,,,"",,,,"Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"ChargeItemDefinition.extension:scheduleFundingAttributes.extension:coPaymentMin.id","ChargeItemDefinition.extension.extension.id","","","",0,1,"","","","string {[]} {[]}
","Unique id for inter-element referencing","Unique id for the element within a resource (for internal references). This may be any string value that does not contain spaces.","","","","","","","","","",,,,,"",,,,"Element.id",0,1,"","","n/a"
"ChargeItemDefinition.extension:scheduleFundingAttributes.extension:coPaymentMin.extension","ChargeItemDefinition.extension.extension.extension","","","",0,0,"","","","Extension {[]} {[]}
","Extension","An Extension","","","","","","","","","",,,,,"","value:url}
","Extensions are always sliced by (at least) url",,"open","Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"ChargeItemDefinition.extension:scheduleFundingAttributes.extension:coPaymentMin.url","ChargeItemDefinition.extension.extension.url","","","",1,1,"","","","uri {[]} {[]}
","identifies the meaning of the extension","Source of the definition for the extension code - a logical name or a URL.","The definition may point directly to a computable or human-readable definition of the extensibility codes, or it may be a logical URI as declared in some other specification. The definition SHALL be a URI for the Structure Definition defining the extension.","","","","<valueUri xmlns=""http://hl7.org/fhir"" value=""coPaymentMin""/>","","","","",,,,,"",,,,"Extension.url",1,1,"","","N/A"
"ChargeItemDefinition.extension:scheduleFundingAttributes.extension:coPaymentMin.value[x]","ChargeItemDefinition.extension.extension.value[x]","","","",0,1,"","","","code {[]} {[]}
","Co-payment minimum applicability","Value of extension - must be one of a constrained set of the data types (see [Extensibility](http://hl7.org/fhir/R4/extensibility.html) for a list).","","","","","","","","","",,,,,"",,,,"Extension.value[x]",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
","N/A"
"ChargeItemDefinition.extension:scheduleFundingAttributes.extension:coPaymentMax","ChargeItemDefinition.extension.extension","coPaymentMax","","",0,1,"","","","Extension {[]} {[]}
","Extension","An Extension","","","","","","","","","",,,,,"",,,,"Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"ChargeItemDefinition.extension:scheduleFundingAttributes.extension:coPaymentMax.id","ChargeItemDefinition.extension.extension.id","","","",0,1,"","","","string {[]} {[]}
","Unique id for inter-element referencing","Unique id for the element within a resource (for internal references). This may be any string value that does not contain spaces.","","","","","","","","","",,,,,"",,,,"Element.id",0,1,"","","n/a"
"ChargeItemDefinition.extension:scheduleFundingAttributes.extension:coPaymentMax.extension","ChargeItemDefinition.extension.extension.extension","","","",0,0,"","","","Extension {[]} {[]}
","Extension","An Extension","","","","","","","","","",,,,,"","value:url}
","Extensions are always sliced by (at least) url",,"open","Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"ChargeItemDefinition.extension:scheduleFundingAttributes.extension:coPaymentMax.url","ChargeItemDefinition.extension.extension.url","","","",1,1,"","","","uri {[]} {[]}
","identifies the meaning of the extension","Source of the definition for the extension code - a logical name or a URL.","The definition may point directly to a computable or human-readable definition of the extensibility codes, or it may be a logical URI as declared in some other specification. The definition SHALL be a URI for the Structure Definition defining the extension.","","","","<valueUri xmlns=""http://hl7.org/fhir"" value=""coPaymentMax""/>","","","","",,,,,"",,,,"Extension.url",1,1,"","","N/A"
"ChargeItemDefinition.extension:scheduleFundingAttributes.extension:coPaymentMax.value[x]","ChargeItemDefinition.extension.extension.value[x]","","","",0,1,"","","","code {[]} {[]}
","Co-payment maximum applicability","Value of extension - must be one of a constrained set of the data types (see [Extensibility](http://hl7.org/fhir/R4/extensibility.html) for a list).","","","","","","","","","",,,,,"",,,,"Extension.value[x]",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
","N/A"
"ChargeItemDefinition.extension:scheduleFundingAttributes.url","ChargeItemDefinition.extension.url","","","",1,1,"","","","uri {[]} {[]}
","identifies the meaning of the extension","Source of the definition for the extension code - a logical name or a URL.","The definition may point directly to a computable or human-readable definition of the extensibility codes, or it may be a logical URI as declared in some other specification. The definition SHALL be a URI for the Structure Definition defining the extension.","","","","<valueUri xmlns=""http://hl7.org/fhir"" value=""https://fhir-ig.digital.health.nz/pharmac-schedules/StructureDefinition/schedule-funding-attributes""/>","","","","",,,,,"",,,,"Extension.url",1,1,"","","N/A"
"ChargeItemDefinition.extension:scheduleFundingAttributes.value[x]","ChargeItemDefinition.extension.value[x]","","","",0,0,"","","","base64Binary {[]} {[]}
boolean {[]} {[]}canonical {[]} {[]}code {[]} {[]}date {[]} {[]}dateTime {[]} {[]}decimal {[]} {[]}id {[]} {[]}instant {[]} {[]}integer {[]} {[]}markdown {[]} {[]}oid {[]} {[]}positiveInt {[]} {[]}string {[]} {[]}time {[]} {[]}unsignedInt {[]} {[]}uri {[]} {[]}url {[]} {[]}uuid {[]} {[]}Address {[]} {[]}Age {[]} {[]}Annotation {[]} {[]}Attachment {[]} {[]}CodeableConcept {[]} {[]}Coding {[]} {[]}ContactPoint {[]} {[]}Count {[]} {[]}Distance {[]} {[]}Duration {[]} {[]}HumanName {[]} {[]}Identifier {[]} {[]}Money {[]} {[]}Period {[]} {[]}Quantity {[]} {[]}Range {[]} {[]}Ratio {[]} {[]}Reference {[]} {[]}SampledData {[]} {[]}Signature {[]} {[]}Timing {[]} {[]}ContactDetail {[]} {[]}Contributor {[]} {[]}DataRequirement {[]} {[]}Expression {[]} {[]}ParameterDefinition {[]} {[]}RelatedArtifact {[]} {[]}TriggerDefinition {[]} {[]}UsageContext {[]} {[]}Dosage {[]} {[]}Meta {[]} {[]}","Value of extension","Value of extension - must be one of a constrained set of the data types (see [Extensibility](http://hl7.org/fhir/R4/extensibility.html) for a list).","","","","","","","","","",,,,,"",,,,"Extension.value[x]",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
","N/A"
"ChargeItemDefinition.extension:PricingSection29","ChargeItemDefinition.extension","PricingSection29","","",0,1,"","","","Extension {[CanonicalType[https://fhir-ig.digital.health.nz/pharmac-schedules/StructureDefinition/pricing-section-29]]} {[]}
","Pricing Section 29","Indicates whether Section 29 applies to this pricing record.","","","","","","","","","",,,,,"",,,,"DomainResource.extension",0,*,"ele-1
","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"ChargeItemDefinition.extension:PricingNotCombined","ChargeItemDefinition.extension","PricingNotCombined","","",0,1,"","","","Extension {[CanonicalType[https://fhir-ig.digital.health.nz/pharmac-schedules/StructureDefinition/pricing-not-combined]]} {[]}
","Pricing Not Combined","Indicates whether Not Combined applies to this pricing record.","","","","","","","","","",,,,,"",,,,"DomainResource.extension",0,*,"ele-1
","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"ChargeItemDefinition.extension:PricingCoPaymentMax","ChargeItemDefinition.extension","PricingCoPaymentMax","","",0,1,"","","","Extension {[CanonicalType[https://fhir-ig.digital.health.nz/pharmac-schedules/StructureDefinition/pricing-copayment-max]]} {[]}
","Pricing Co-Payment Max","Indicates whether Co-Payment Max applies to this pricing record.","","","","","","","","","",,,,,"",,,,"DomainResource.extension",0,*,"ele-1
","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"ChargeItemDefinition.modifierExtension","ChargeItemDefinition.modifierExtension","","extensions
user content","",0,*,"","Y","","Extension {[]} {[]}
","Extensions that cannot be ignored","May be used to represent additional information that is not part of the basic definition of the resource and that modifies the understanding of the element that contains it and/or the understanding of the containing element's descendants. Usually modifier elements provide negation or qualification. To make the use of extensions safe and manageable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer is allowed to define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension. Applications processing a resource are required to check for modifier extensions.

Modifier extensions SHALL NOT change the meaning of any elements on Resource or DomainResource (including cannot change the meaning of modifierExtension itself).","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","Modifier extensions allow for extensions that *cannot* be safely ignored to be clearly distinguished from the vast majority of extensions which can be safely ignored.  This promotes interoperability by eliminating the need for implementers to prohibit the presence of extensions. For further information, see the [definition of modifier extensions](http://hl7.org/fhir/R4/extensibility.html#modifierExtension).","","","","","","","",,,,,"",,,,"DomainResource.modifierExtension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}","N/A"
"ChargeItemDefinition.url","ChargeItemDefinition.url","","","",1,1,"Y","","Y","uri {[]} {[]}
","Canonical identifier for this funding rule definition","Unique canonical URL for this funding rule definition","Can be a urn:uuid: or a urn:oid: but real http: addresses are preferred.  Multiple instances may share the same URL if they have a distinct version.

The determination of when to create a new version of a resource (same url, new version) vs. defining a new artifact is up to the author.  Considerations for making this decision are found in [Technical and Business Versions](http://hl7.org/fhir/R4/resource.html#versions). 

In some cases, the resource can no longer be found at the stated url, but the url itself cannot change. Implementations can use the [meta.source](http://hl7.org/fhir/R4/resource.html#meta) element to indicate where the current master source of the resource can be found.","Allows the charge item definition to be referenced by a single globally unique identifier.","","","","","","","",,,,,"",,,,"ChargeItemDefinition.url",1,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
","N/A","Definition.url","FiveWs.identifier"
"ChargeItemDefinition.identifier","ChargeItemDefinition.identifier","","","",0,*,"","","Y","Identifier {[]} {[]}
","Additional identifier for the charge item definition","A formal identifier that is used to identify this charge item definition when it is represented in other formats, or referenced in a specification, model, design or an instance.","Typically, this is used for identifiers that can go in an HL7 V3 II (instance identifier) data type, and can then identify this charge item definition outside of FHIR, where it is not possible to use the logical URI.","Allows externally provided and/or usable business identifiers to be easily associated with the module.","","","","","","","",,,,,"",,,,"ChargeItemDefinition.identifier",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
","N/A","Definition.identifier","FiveWs.identifier","no-gen-base"
"ChargeItemDefinition.version","ChargeItemDefinition.version","","","",0,1,"Y","","Y","string {[]} {[]}
","Version of this pricing definition","The business version of this pricing definition","There may be different charge item definition instances that have the same identifier but different versions.  The version can be appended to the url in a reference to allow a reference to a particular business version of the charge item definition with the format [url]|[version].","","","","","","","","",,,,,"",,,,"ChargeItemDefinition.version",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
","N/A","Definition.version","FiveWs.version"
"ChargeItemDefinition.title","ChargeItemDefinition.title","","","",0,1,"Y","","Y","string {[]} {[]}
","Funding mechanism name","A short, descriptive, user-friendly title for the charge item definition.","This name does not need to be machine-processing friendly and may contain punctuation, white-space, etc.","","","","","","","","",,,,,"",,,,"ChargeItemDefinition.title",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
","N/A","Definition.title"
"ChargeItemDefinition.derivedFromUri","ChargeItemDefinition.derivedFromUri","","","",0,*,"","","Y","uri {[]} {[]}
","Underlying externally-defined charge item definition","The URL pointing to an externally-defined charge item definition that is adhered to in whole or in part by this definition.","","","","","","","","","",,,,,"",,,,"ChargeItemDefinition.derivedFromUri",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
","N/A"
"ChargeItemDefinition.partOf","ChargeItemDefinition.partOf","","container
","",0,*,"","","Y","canonical {[]} {[CanonicalType[http://hl7.org/fhir/StructureDefinition/ChargeItemDefinition|4.0.1]]}
","A larger definition of which this particular definition is a component or step","A larger definition of which this particular definition is a component or step.","","","","","","","","","",,,,,"",,,,"ChargeItemDefinition.partOf",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
","N/A"
"ChargeItemDefinition.replaces","ChargeItemDefinition.replaces","","supersedes
priorrenewed order","",0,*,"","","Y","canonical {[]} {[CanonicalType[http://hl7.org/fhir/StructureDefinition/ChargeItemDefinition|4.0.1]]}
","Completed or terminated request(s) whose function is taken by this new request","As new versions of a protocol or guideline are defined, allows identification of what versions are replaced by a new instance.","","","","","","","","","",,,,,"",,,,"ChargeItemDefinition.replaces",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
","N/A"
"ChargeItemDefinition.status","ChargeItemDefinition.status","","","",1,1,"Y","Y","Y","code {[]} {[]}
","Status of this pricing definition","The current state of the ChargeItemDefinition.","Allows filtering of charge item definitions that are appropriate for use versus not.","","","","","","","","",,"required","The lifecycle status of an artifact.","http://hl7.org/fhir/ValueSet/publication-status|4.0.1","",,,,"ChargeItemDefinition.status",1,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
","N/A","Definition.status {different ValueSet}","FiveWs.status"
"ChargeItemDefinition.experimental","ChargeItemDefinition.experimental","","","",0,1,"","","Y","boolean {[]} {[]}
","For testing purposes, not real usage","A Boolean value to indicate that this charge item definition is authored for testing purposes (or education/evaluation/marketing) and is not intended to be used for genuine usage.","Allows filtering of charge item definitions that are appropriate for use versus not.","Enables experimental content to be developed following the same lifecycle that would be used for a production-level charge item definition.","","","","","","","",,,,,"",,,,"ChargeItemDefinition.experimental",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
","N/A","Definition.experimental","FiveWs.class"
"ChargeItemDefinition.date","ChargeItemDefinition.date","","Revision Date
","",0,1,"","","Y","dateTime {[]} {[]}
","Date last changed","The date  (and optionally time) when the charge item definition was published. The date must change when the business version changes and it must change if the status code changes. In addition, it should change when the substantive content of the charge item definition changes.","Note that this is not the same as the resource last-modified-date, since the resource may be a secondary representation of the charge item definition. Additional specific dates may be added as extensions or be found by consulting Provenances associated with past versions of the resource.","","","","","","","","",,,,,"",,,,"ChargeItemDefinition.date",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
","N/A","Definition.date","FiveWs.recorded"
"ChargeItemDefinition.publisher","ChargeItemDefinition.publisher","","","",0,1,"Y","","Y","string {[]} {[]}
","Organization responsible for this pricing","The organization (typically PHARMAC) responsible for publishing and maintaining this pricing definition","Usually an organization but may be an individual. The publisher (or steward) of the charge item definition is the organization or individual primarily responsible for the maintenance and upkeep of the charge item definition. This is not necessarily the same individual or organization that developed and initially authored the content. The publisher is the primary point of contact for questions or issues with the charge item definition. This item SHOULD be populated unless the information is available from context.","Helps establish the ""authority/credibility"" of the charge item definition.  May also allow for contact.","","","","","","","",,,,,"",,,,"ChargeItemDefinition.publisher",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
","N/A","Definition.publisher {as string instead of CodeableConcept}","FiveWs.witness"
"ChargeItemDefinition.contact","ChargeItemDefinition.contact","","","",0,*,"Y","","Y","ContactDetail {[]} {[]}
","Contact details for the publisher","Contact information for inquiries or issues related to this pricing","May be a web site, an email address, a telephone number, etc.","","","","","","","","",,,,,"",,,,"ChargeItemDefinition.contact",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
","N/A","Definition.contact"
"ChargeItemDefinition.description","ChargeItemDefinition.description","","","",0,1,"Y","","Y","markdown {[]} {[]}
","Description of funding rules and conditions","A free text natural language description of the charge item definition from a consumer's perspective.","This description can be used to capture details such as why the charge item definition was built, comments about misuse, instructions for clinical use and interpretation, literature references, examples from the paper world, etc. It is not a rendering of the charge item definition as conveyed in the 'text' field of the resource itself. This item SHOULD be populated unless the information is available from context (e.g. the language of the charge item definition is presumed to be the predominant language in the place the charge item definition was created).","","","","","","","","",,,,,"",,,,"ChargeItemDefinition.description",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
","N/A","Definition.description"
"ChargeItemDefinition.useContext","ChargeItemDefinition.useContext","","","",0,*,"","","Y","UsageContext {[]} {[]}
","The context that the content is intended to support","The content was developed with a focus and intent of supporting the contexts that are listed. These contexts may be general categories (gender, age, ...) or may be references to specific programs (insurance plans, studies, ...) and may be used to assist with indexing and searching for appropriate charge item definition instances.","When multiple useContexts are specified, there is no expectation that all or any of the contexts apply.","Assist in searching for appropriate content.","","","","","","","",,,,,"",,,,"ChargeItemDefinition.useContext",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
","N/A","Definition.useContext"
"ChargeItemDefinition.jurisdiction","ChargeItemDefinition.jurisdiction","","","",0,*,"","","Y","CodeableConcept {[]} {[]}
","Intended jurisdiction for charge item definition (if applicable)","A legal or geographic region in which the charge item definition is intended to be used.","It may be possible for the charge item definition to be used in jurisdictions other than those for which it was originally designed or intended.","","","","","","","","",,"extensible","Countries and regions within which this artifact is targeted for use.","http://hl7.org/fhir/ValueSet/jurisdiction|4.0.1","",,,,"ChargeItemDefinition.jurisdiction",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
","N/A","Definition.jurisdiction"
"ChargeItemDefinition.copyright","ChargeItemDefinition.copyright","","License
Restrictions","",0,1,"","","","markdown {[]} {[]}
","Use and/or publishing restrictions","A copyright statement relating to the charge item definition and/or its contents. Copyright statements are generally legal restrictions on the use and publishing of the charge item definition.","","Consumers must be able to determine any legal restrictions on the use of the charge item definition and/or its content.","","","","","","","",,,,,"",,,,"ChargeItemDefinition.copyright",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
","N/A","Definition.copyright","no-gen-base"
"ChargeItemDefinition.approvalDate","ChargeItemDefinition.approvalDate","","","",0,1,"","","","date {[]} {[]}
","When the charge item definition was approved by publisher","The date on which the resource content was approved by the publisher. Approval happens once when the content is officially approved for usage.","The 'date' element may be more recent than the approval date because of minor changes or editorial corrections.","","","","","","","","",,,,,"",,,,"ChargeItemDefinition.approvalDate",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
","N/A","Definition.approvalDate","no-gen-base"
"ChargeItemDefinition.lastReviewDate","ChargeItemDefinition.lastReviewDate","","","",0,1,"","","","date {[]} {[]}
","When the charge item definition was last reviewed","The date on which the resource content was last reviewed. Review happens periodically after approval but does not change the original approval date.","If specified, this date follows the original approval date.","Gives a sense of how ""current"" the content is.  Resources that have not been reviewed in a long time may have a risk of being less appropriate/relevant.","","","","","","","",,,,,"",,,,"ChargeItemDefinition.lastReviewDate",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
","N/A","Definition.lastReviewDate","no-gen-base"
"ChargeItemDefinition.effectivePeriod","ChargeItemDefinition.effectivePeriod","","","",0,1,"","","Y","Period {[]} {[]}
","When the charge item definition is expected to be used","The period during which the charge item definition content was or is planned to be in active use.","The effective period for a charge item definition  determines when the content is applicable for usage and is independent of publication and review dates. For example, a measure intended to be used for the year 2016 might be published in 2015.","Allows establishing a transition before a resource comes into effect and also allows for a sunsetting  process when new versions of the charge item definition are or are expected to be used instead.","","","","","","","",,,,,"",,,,"ChargeItemDefinition.effectivePeriod",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
","N/A","Definition.effectivePeriod","no-gen-base"
"ChargeItemDefinition.code","ChargeItemDefinition.code","","","",0,0,"Y","","Y","CodeableConcept {[]} {[]}
","Not used for funding rule definitions","Optional code for classifying this definition, such as a special authorization form code","","","","","","","","","",,"example","Billing Code defined by this ChargeItemDefinition.","http://hl7.org/fhir/ValueSet/chargeitem-billingcodes|4.0.1","",,,,"ChargeItemDefinition.code",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
","N/A"
"ChargeItemDefinition.instance","ChargeItemDefinition.instance","","","",0,*,"Y","","","Reference {[]} {[CanonicalType[http://hl7.org/fhir/StructureDefinition/Medication], CanonicalType[http://hl7.org/fhir/StructureDefinition/Device]]}
","References to Medication or Device resources","Optional references to specific Medication or Device resources that these funding rules apply to. May be absent for generic funding mechanism definitions.","In case of highly customized, individually produced or fitted devices/substances, the pricing information may be different for each instance of the product. This reference links pricing details to specific product instances.","","","","","","","","",,,,,"",,,,"ChargeItemDefinition.instance",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
","N/A"
"ChargeItemDefinition.applicability","ChargeItemDefinition.applicability","","","",0,*,"Y","","","BackboneElement {[]} {[]}
","Applicability rules for this pricing","Rules or conditions that determine when this pricing applies (e.g., patient eligibility, prescriber requirements, clinical criteria)","The applicability conditions can be used to ascertain whether a billing item is allowed in a specific context. E.g. some billing codes may only be applicable in out-patient settings, only to male/female patients or only to children.","","","","","","","","",,,,,"",,,,"ChargeItemDefinition.applicability",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
","N/A"
"ChargeItemDefinition.applicability.id","ChargeItemDefinition.applicability.id","","","",0,1,"","","","string {[]} {[]}
","Unique id for inter-element referencing","Unique id for the element within a resource (for internal references). This may be any string value that does not contain spaces.","","","","","","","","","",,,,,"",,,,"Element.id",0,1,"","","n/a"
"ChargeItemDefinition.applicability.extension","ChargeItemDefinition.applicability.extension","","extensions
user content","",0,*,"","","","Extension {[]} {[]}
","Additional content defined by implementations","May be used to represent additional information that is not part of the basic definition of the element. To make the use of extensions safe and manageable, there is a strict set of governance  applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension.","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","","","","","","","","",,,,,"",,,,"Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}","n/a"
"ChargeItemDefinition.applicability.modifierExtension","ChargeItemDefinition.applicability.modifierExtension","","extensions
user contentmodifiers","",0,*,"","Y","Y","Extension {[]} {[]}
","Extensions that cannot be ignored even if unrecognized","May be used to represent additional information that is not part of the basic definition of the element and that modifies the understanding of the element in which it is contained and/or the understanding of the containing element's descendants. Usually modifier elements provide negation or qualification. To make the use of extensions safe and manageable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension. Applications processing a resource are required to check for modifier extensions.

Modifier extensions SHALL NOT change the meaning of any elements on Resource or DomainResource (including cannot change the meaning of modifierExtension itself).","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","Modifier extensions allow for extensions that *cannot* be safely ignored to be clearly distinguished from the vast majority of extensions which can be safely ignored.  This promotes interoperability by eliminating the need for implementers to prohibit the presence of extensions. For further information, see the [definition of modifier extensions](http://hl7.org/fhir/R4/extensibility.html#modifierExtension).","","","","","","","",,,,,"",,,,"BackboneElement.modifierExtension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}","N/A"
